1774441061.9885983,-64,1,0,0,39.408119201660156,38.01315689086914,37.44329071044922,36.8917350769043,37.2155876159668,36.715118408203125,36.715118408203125,36.2353401184082,36.2353401184082,37.121421813964844,37.58989334106445,36.715118408203125,36.359317779541016,36.359317779541016,35.510562896728516,33.83784866333008,32.202484130859375,31.240999221801758,30.479501724243164,29.698484420776367,29.73213768005371,29.154760360717773,29.068883895874023,4.4721360206604,1.0,1.4142135381698608,1.4142135381698608,1.0,4.4721360206604,27.294687271118164,27.459060668945312,26.419689178466797,27.459060668945312,28.017850875854492,29.20616340637207,29.832868576049805,31.14482307434082,31.11269760131836,32.557640075683594,33.30165100097656,34.058773040771484,34.828147888183594,34.828147888183594,34.828147888183594,34.828147888183594,35.46829605102539,35.46829605102539,36.12478256225586,36.06937789916992,36.769554138183594,36.79673767089844,37.53664779663086,,,,
1774441062.0521452,-65,1,0,0,40.45985794067383,39.69886779785156,38.94868469238281,38.897300720214844,38.897300720214844,38.20994567871094,37.53664779663086,38.28837966918945,38.28837966918945,38.28837966918945,38.94868469238281,37.53664779663086,37.53664779663086,36.79673767089844,36.06937789916992,34.65544509887695,33.30165100097656,32.015621185302734,32.202484130859375,31.064449310302734,30.528675079345703,30.364452362060547,29.832868576049805,5.099019527435303,1.4142135381698608,1.0,1.0,2.0,5.0,29.698484420776367,29.73213768005371,29.73213768005371,29.832868576049805,30.805843353271484,31.064449310302734,31.906112670898438,33.61547088623047,34.0,34.885528564453125,35.34119415283203,36.24913787841797,37.161808013916016,37.161808013916016,37.161808013916016,37.57658767700195,37.57658767700195,38.01315689086914,38.470767974853516,38.470767974853516,38.94868469238281,38.587562561035156,39.11521530151367,,,,
1774441062.0644038,-64,1,0,0,41.34005355834961,39.96248245239258,39.4461669921875,38.94868469238281,39.357337951660156,38.910152435302734,38.4837646484375,38.07886505126953,38.07886505126953,39.0,38.07886505126953,38.07886505126953,37.57658767700195,37.57658767700195,36.2353401184082,35.35533905029297,34.13209533691406,33.2866325378418,33.0151481628418,32.015621185302734,31.14482307434082,30.610456466674805,30.232433319091797,5.830951690673828,2.2360680103302,0.0,0.0,2.2360680103302,5.830951690673828,28.17800521850586,28.301942825317383,29.154760360717773,28.844409942626953,30.805843353271484,31.400636672973633,32.649654388427734,33.30165100097656,33.970577239990234,33.941123962402344,34.65544509887695,36.06937789916992,36.79673767089844,36.79673767089844,36.79673767089844,36.79673767089844,36.79673767089844,37.48332977294922,38.897300720214844,38.20994567871094,38.28837966918945,39.051246643066406,39.824615478515625,,,,
1774441062.1060164,-64,1,0,0,42.04759216308594,40.71854782104492,40.31128692626953,39.924930572509766,40.16217041015625,39.84971618652344,39.560081481933594,39.293766021728516,39.293766021728516,39.293766021728516,39.560081481933594,39.560081481933594,38.897300720214844,38.27531814575195,36.769554138183594,36.24913787841797,34.438350677490234,34.885528564453125,34.0,32.75667953491211,32.202484130859375,31.890438079833984,31.827661514282227,5.0,1.0,1.4142135381698608,1.4142135381698608,1.0,5.0,28.44292449951172,28.861740112304688,28.792360305786133,29.546573638916016,30.870698928833008,31.30495262145996,32.24903106689453,32.75667953491211,33.83784866333008,34.4093017578125,35.608985900878906,37.013511657714844,37.013511657714844,37.64305877685547,37.64305877685547,38.41874694824219,37.80211639404297,37.80211639404297,38.60051727294922,38.01315689086914,38.27531814575195,39.11521530151367,39.96248245239258,,,,
1774441062.1187189,-64,1,0,0,42.72002029418945,41.43669891357422,41.1096076965332,41.1096076965332,40.52159881591797,40.26164245605469,40.024993896484375,39.81205749511719,39.81205749511719,40.79215621948242,40.79215621948242,40.024993896484375,40.26164245605469,39.293766021728516,38.60051727294922,36.68787384033203,35.11410140991211,34.539833068847656,33.61547088623047,32.649654388427734,32.24903106689453,32.015621185302734,31.890438079833984,5.656854152679443,1.4142135381698608,1.4142135381698608,1.4142135381698608,1.0,5.099019527435303,29.614185333251953,29.4108829498291,29.73213768005371,30.463092803955078,30.870698928833008,32.649654388427734,33.12099075317383,34.13209533691406,35.22782897949219,35.80502700805664,36.400550842285156,37.80211639404297,37.80211639404297,38.41874694824219,38.41874694824219,38.41874694824219,38.60051727294922,39.408119201660156,40.224369049072266,39.66106414794922,39.96248245239258,40.8166618347168,41.18252182006836,,,,
1774441062.1532054,-64,1,0,0,42.01190185546875,41.231056213378906,40.45985794067383,40.360870361328125,41.01219177246094,41.72529220581055,40.31128692626953,40.31128692626953,40.31128692626953,39.623226165771484,40.31128692626953,39.59798049926758,39.59798049926758,38.897300720214844,38.20994567871094,36.878177642822266,35.608985900878906,35.0,34.4093017578125,33.2866325378418,32.24903106689453,32.75667953491211,32.38827133178711,6.0,2.2360680103302,1.0,1.0,2.2360680103302,5.0,29.068883895874023,30.0,30.4138126373291,31.240999221801758,31.400636672973633,31.62277603149414,33.2866325378418,33.61547088623047,35.35533905029297,36.2353401184082,36.67424011230469,37.57658767700195,38.910152435302734,38.4837646484375,39.39543151855469,39.39543151855469,39.39543151855469,39.81205749511719,40.24922180175781,39.824615478515625,39.824615478515625,40.8166618347168,41.34005355834961,,,,
1774441062.1532054,-65,1,0,0,41.773197174072266,41.03656768798828,40.31128692626953,39.59798049926758,39.623226165771484,39.69886779785156,39.051246643066406,38.41874694824219,38.41874694824219,39.20458984375,39.20458984375,39.051246643066406,38.28837966918945,38.20994567871094,37.48332977294922,36.06937789916992,34.71310806274414,34.058773040771484,32.80244064331055,32.202484130859375,31.064449310302734,31.38471031188965,30.364452362060547,5.385164737701416,1.4142135381698608,1.0,1.0,2.0,5.830951690673828,29.20616340637207,29.0,29.73213768005371,29.698484420776367,30.479501724243164,31.240999221801758,31.400636672973633,33.0151481628418,33.2866325378418,34.98571014404297,35.35533905029297,36.2353401184082,36.715118408203125,37.121421813964844,37.121421813964844,37.121421813964844,37.58989334106445,37.2155876159668,37.735923767089844,38.27531814575195,38.832977294921875,38.832977294921875,40.224369049072266,,,,
1774441062.1964533,-64,1,0,0,44.40720748901367,42.8018684387207,41.400482177734375,41.231056213378906,41.773197174072266,41.72529220581055,41.01219177246094,41.01219177246094,41.01219177246094,41.01219177246094,41.03656768798828,41.03656768798828,40.360870361328125,40.45985794067383,38.41874694824219,37.202152252197266,35.80502700805664,34.4093017578125,33.83784866333008,34.13209533691406,32.649654388427734,32.98484420776367,32.557640075683594,6.082762718200684,2.2360680103302,0.0,0.0,2.8284270763397217,6.4031243324279785,31.14482307434082,31.14482307434082,31.14482307434082,32.015621185302734,33.0151481628418,33.83784866333008,34.98571014404297,36.2353401184082,36.67424011230469,37.57658767700195,38.4837646484375,39.39543151855469,39.81205749511719,40.71854782104492,40.31128692626953,40.31128692626953,40.31128692626953,40.31128692626953,41.62931823730469,42.04759216308594,41.59326934814453,42.05948257446289,41.67733383178711,,,,
1774441062.1964533,-64,1,0,0,43.185646057128906,41.72529220581055,41.01219177246094,41.72529220581055,41.72529220581055,41.01219177246094,40.31128692626953,40.31128692626953,41.03656768798828,41.86884307861328,42.63801193237305,41.86884307861328,40.45985794067383,41.1096076965332,39.69886779785156,37.48332977294922,36.12478256225586,35.608985900878906,35.22782897949219,34.13209533691406,32.24903106689453,33.52610778808594,32.98484420776367,5.385164737701416,1.4142135381698608,1.0,1.0,1.4142135381698608,5.0,30.01666259765625,30.4138126373291,30.805843353271484,31.62277603149414,31.064449310302734,31.906112670898438,32.75667953491211,34.48188018798828,35.35533905029297,34.885528564453125,36.24913787841797,37.6961555480957,37.64305877685547,38.60051727294922,38.60051727294922,39.217342376708984,38.62641525268555,39.81205749511719,39.357337951660156,39.824615478515625,40.31128692626953,40.8166618347168,42.19004440307617,,,,
1774441062.227423,-65,1,0,0,41.67733383178711,40.8166618347168,39.96248245239258,39.66106414794922,39.408119201660156,39.20458984375,39.051246643066406,39.051246643066406,39.69886779785156,39.69886779785156,39.69886779785156,39.051246643066406,38.41874694824219,37.80211639404297,36.619667053222656,35.510562896728516,34.13209533691406,33.61547088623047,33.12099075317383,32.202484130859375,31.78049659729004,31.048349380493164,31.575305938720703,6.0,2.0,1.0,1.0,2.2360680103302,5.0,29.73213768005371,30.0,30.232433319091797,31.38471031188965,32.649654388427734,33.105892181396484,33.61547088623047,35.46829605102539,36.055511474609375,36.68787384033203,37.64305877685547,38.327537536621094,38.60051727294922,39.560081481933594,39.560081481933594,39.560081481933594,38.60051727294922,38.897300720214844,38.897300720214844,39.217342376708984,40.49691390991211,40.853397369384766,42.154476165771484,,,,
