1774443205.007498,-65,1,0,0,43.416587829589844,42.296573638916016,41.19466018676758,41.1096076965332,41.01219177246094,41.0,41.01219177246094,40.01249694824219,40.01249694824219,40.01249694824219,40.0,39.0128173828125,39.0128173828125,38.01315689086914,37.05401611328125,36.12478256225586,35.22782897949219,34.36568069458008,33.37664031982422,32.75667953491211,31.048349380493164,31.62277603149414,31.890438079833984,5.656854152679443,1.4142135381698608,1.4142135381698608,1.4142135381698608,1.4142135381698608,5.0,30.066593170166016,30.265491485595703,30.066593170166016,30.265491485595703,31.575305938720703,31.78049659729004,33.241539001464844,34.48188018798828,34.78505325317383,35.11410140991211,36.400550842285156,37.6961555480957,38.62641525268555,39.560081481933594,39.924930572509766,39.924930572509766,39.924930572509766,39.924930572509766,40.853397369384766,40.49691390991211,40.16217041015625,40.804412841796875,42.44997024536133,,,,,,,,,,
1774443205.0622475,-65,1,0,0,43.73785400390625,42.57933807373047,42.42640686035156,42.296573638916016,42.19004440307617,42.04759216308594,41.04875183105469,41.04875183105469,41.04875183105469,41.01219177246094,41.01219177246094,41.04875183105469,40.04996871948242,40.112342834472656,38.20994567871094,37.336307525634766,35.693138122558594,34.928497314453125,33.95585250854492,33.52610778808594,33.241539001464844,32.649654388427734,31.906112670898438,5.656854152679443,2.2360680103302,1.0,1.0,1.0,5.0,30.149627685546875,31.016124725341797,31.064449310302734,32.24903106689453,32.557640075683594,33.734256744384766,33.95585250854492,35.44009017944336,36.68787384033203,37.947330474853516,38.62641525268555,39.924930572509766,40.31128692626953,40.31128692626953,40.31128692626953,40.31128692626953,41.231056213378906,40.853397369384766,41.43669891357422,42.379241943359375,42.05948257446289,42.72002029418945,43.680660247802734,,,,,,,,,,
1774443205.0735219,-65,1,0,0,41.18252182006836,39.824615478515625,39.824615478515625,39.357337951660156,39.39543151855469,39.924930572509766,39.560081481933594,39.217342376708984,38.27531814575195,38.62641525268555,37.6961555480957,38.07886505126953,37.161808013916016,37.57658767700195,35.7770881652832,34.48188018798828,33.61547088623047,32.75667953491211,31.906112670898438,31.62277603149414,30.610456466674805,30.610456466674805,30.232433319091797,5.830951690673828,2.2360680103302,0.0,0.0,2.2360680103302,5.385164737701416,28.460498809814453,28.23118782043457,28.635643005371094,29.529645919799805,30.01666259765625,31.906112670898438,32.4499626159668,33.60059356689453,34.828147888183594,35.46829605102539,36.12478256225586,36.878177642822266,36.878177642822266,37.53664779663086,37.53664779663086,37.53664779663086,37.53664779663086,38.28837966918945,39.051246643066406,39.824615478515625,39.20458984375,40.0,40.0,,,,,,,,,,
1774443205.105567,-65,1,0,0,41.1096076965332,40.49691390991211,39.560081481933594,38.62641525268555,39.0,39.39543151855469,38.4837646484375,38.4837646484375,38.4837646484375,37.57658767700195,38.4837646484375,38.07886505126953,37.161808013916016,36.769554138183594,35.46829605102539,34.78505325317383,33.52610778808594,32.98484420776367,31.78049659729004,31.400636672973633,30.149627685546875,30.01666259765625,30.149627685546875,6.082762718200684,2.2360680103302,1.0,1.0,2.2360680103302,5.385164737701416,28.301942825317383,28.65309715270996,28.635643005371094,28.792360305786133,30.364452362060547,31.048349380493164,31.78049659729004,32.75667953491211,33.541019439697266,34.36568069458008,35.35533905029297,36.34556198120117,37.2155876159668,37.2155876159668,38.11823654174805,38.11823654174805,38.20994567871094,38.20994567871094,39.31920623779297,38.470767974853516,38.63935852050781,38.832977294921875,40.024993896484375,,,,,,,,,,
1774443205.1159034,-65,1,0,0,45.39823913574219,44.283180236816406,43.185646057128906,43.185646057128906,43.104522705078125,43.011627197265625,43.0,42.0,42.01190185546875,42.01190185546875,43.011627197265625,42.0,42.01190185546875,41.04875183105469,40.04996871948242,38.20994567871094,37.336307525634766,36.49657440185547,35.693138122558594,34.928497314453125,33.52610778808594,33.105892181396484,33.12099075317383,6.7082037925720215,2.8284270763397217,0.0,0.0,2.0,6.0,31.256999969482422,31.016124725341797,32.015621185302734,32.140316009521484,33.241539001464844,35.510562896728516,36.67424011230469,37.10795211791992,38.60051727294922,38.897300720214844,40.16217041015625,40.49691390991211,41.43669891357422,41.78516387939453,41.78516387939453,41.78516387939453,42.72002029418945,42.379241943359375,43.32435989379883,43.011627197265625,43.680660247802734,43.416587829589844,45.12205505371094,,,,,,,,,,
1774443205.1474233,-65,1,0,0,45.17742919921875,44.10215377807617,43.046485900878906,43.011627197265625,43.0,43.046485900878906,42.10700607299805,42.10700607299805,42.19004440307617,42.19004440307617,42.10700607299805,41.1096076965332,41.04875183105469,40.01249694824219,39.0,38.01315689086914,37.05401611328125,36.12478256225586,35.22782897949219,34.36568069458008,33.734256744384766,32.893768310546875,32.69556427001953,6.7082037925720215,2.2360680103302,0.0,0.0,2.0,6.0,31.256999969482422,32.06243896484375,32.015621185302734,33.13608169555664,33.37664031982422,34.71310806274414,35.902645111083984,37.10795211791992,37.64305877685547,38.897300720214844,39.217342376708984,40.16217041015625,41.43669891357422,41.43669891357422,41.43669891357422,42.379241943359375,42.379241943359375,43.011627197265625,43.96589660644531,43.680660247802734,43.416587829589844,44.14748001098633,44.9110221862793,,,,,,,,,,
1774443205.1581728,-65,1,0,0,43.08131790161133,40.853397369384766,39.560081481933594,38.27531814575195,37.64305877685547,37.36308288574219,37.10795211791992,37.85498809814453,37.656341552734375,37.656341552734375,37.48332977294922,38.63935852050781,39.051246643066406,37.64305877685547,36.055511474609375,35.11410140991211,32.31098937988281,31.38471031188965,31.38471031188965,30.870698928833008,31.30495262145996,30.08321762084961,29.96664810180664,5.830951690673828,2.2360680103302,0.0,0.0,2.2360680103302,5.099019527435303,28.284271240234375,28.635643005371094,28.160255432128906,29.4108829498291,29.73213768005371,31.38471031188965,32.202484130859375,33.12099075317383,34.66987228393555,35.22782897949219,35.608985900878906,34.828147888183594,35.608985900878906,37.80211639404297,37.80211639404297,38.832977294921875,38.27531814575195,37.735923767089844,38.587562561035156,39.4461669921875,38.94868469238281,39.824615478515625,39.824615478515625,,,,,,,,,,
1774443205.1895063,-65,1,0,0,43.416587829589844,41.59326934814453,41.146080017089844,40.71854782104492,40.31128692626953,39.924930572509766,39.560081481933594,39.560081481933594,40.49691390991211,39.560081481933594,39.560081481933594,39.924930572509766,39.0,38.07886505126953,37.57658767700195,35.7770881652832,34.48188018798828,33.61547088623047,32.75667953491211,31.62277603149414,31.240999221801758,31.906112670898438,32.649654388427734,5.385164737701416,1.0,1.4142135381698608,1.4142135381698608,1.0,5.385164737701416,30.870698928833008,30.886890411376953,30.08321762084961,30.870698928833008,30.886890411376953,32.24903106689453,32.4499626159668,34.4093017578125,35.0,36.2353401184082,36.878177642822266,38.28837966918945,38.28837966918945,38.28837966918945,38.28837966918945,39.69886779785156,38.94868469238281,38.94868469238281,39.69886779785156,39.824615478515625,40.0,41.04875183105469,41.88078308105469,,,,,,,,,,
1774443205.1895063,-65,1,0,0,44.10215377807617,43.5660400390625,41.67733383178711,42.05948257446289,41.59326934814453,41.146080017089844,41.146080017089844,39.81205749511719,40.71854782104492,40.31128692626953,40.71854782104492,40.71854782104492,40.24922180175781,39.357337951660156,38.470767974853516,37.2155876159668,36.055511474609375,34.4093017578125,34.20526123046875,33.30165100097656,32.526912689208984,31.890438079833984,31.400636672973633,5.830951690673828,2.0,1.0,1.0,1.4142135381698608,5.385164737701416,30.364452362060547,31.016124725341797,31.30495262145996,32.24903106689453,31.906112670898438,33.83784866333008,35.0,35.608985900878906,36.878177642822266,37.53664779663086,38.20994567871094,39.59798049926758,40.31128692626953,40.31128692626953,40.31128692626953,40.31128692626953,41.01219177246094,40.31128692626953,41.773197174072266,41.773197174072266,41.86884307861328,42.63801193237305,43.416587829589844,,,,,,,,,,
1774443205.2242317,-65,1,0,0,44.384681701660156,43.08131790161133,42.379241943359375,42.05948257446289,42.72002029418945,41.48493576049805,41.48493576049805,40.52159881591797,40.52159881591797,41.231056213378906,41.231056213378906,40.52159881591797,40.52159881591797,39.560081481933594,38.60051727294922,37.0,35.84689712524414,35.34119415283203,34.438350677490234,34.0,33.2866325378418,32.202484130859375,32.015621185302734,5.656854152679443,2.2360680103302,1.0,1.0,1.0,5.099019527435303,30.066593170166016,30.4138126373291,30.675724029541016,31.38471031188965,32.202484130859375,33.541019439697266,34.48188018798828,36.359317779541016,36.8917350769043,38.27531814575195,38.832977294921875,39.408119201660156,40.0,40.607879638671875,40.607879638671875,41.400482177734375,40.804412841796875,41.617305755615234,41.88078308105469,41.34005355834961,42.19004440307617,43.046485900878906,43.90899658203125,,,,,,,,,,
1774443205.2359607,-65,1,0,0,44.0113639831543,43.046485900878906,42.04759216308594,41.1096076965332,41.30375289916992,41.43669891357422,40.4474983215332,40.4474983215332,40.4474983215332,40.4474983215332,40.4474983215332,40.31128692626953,40.31128692626953,40.199501037597656,38.11823654174805,37.05401611328125,35.0,34.01470184326172,33.060550689697266,33.241539001464844,32.38827133178711,33.241539001464844,33.105892181396484,5.830951690673828,2.2360680103302,1.4142135381698608,1.4142135381698608,1.0,5.099019527435303,29.832868576049805,29.42787742614746,30.4138126373291,31.14482307434082,32.015621185302734,33.0,34.01470184326172,35.12833786010742,36.22154235839844,37.336307525634766,38.470767974853516,38.63935852050781,39.623226165771484,39.623226165771484,39.81205749511719,39.81205749511719,40.79215621948242,40.607879638671875,41.59326934814453,42.42640686035156,42.296573638916016,42.19004440307617,43.104522705078125,,,,,,,,,,
1774443205.2709777,-65,1,0,0,44.72135925292969,43.863426208496094,42.54409408569336,42.154476165771484,41.43669891357422,42.05948257446289,41.1096076965332,41.1096076965332,42.05948257446289,42.05948257446289,42.05948257446289,41.1096076965332,40.49691390991211,39.560081481933594,39.0,37.161808013916016,35.7770881652832,35.35533905029297,34.48188018798828,33.2866325378418,33.0151481628418,31.890438079833984,31.11269760131836,5.830951690673828,2.0,1.0,1.0,1.4142135381698608,5.099019527435303,30.5941162109375,31.048349380493164,31.62277603149414,31.38471031188965,32.202484130859375,33.12099075317383,34.48188018798828,35.510562896728516,36.619667053222656,37.80211639404297,39.20458984375,39.20458984375,40.607879638671875,40.607879638671875,40.607879638671875,40.607879638671875,40.607879638671875,41.400482177734375,41.617305755615234,41.617305755615234,42.43819046020508,42.72002029418945,43.5660400390625,,,,,,,,,,
