1774417804.2440042,-78,1,0,0,47.434165954589844,44.92215347290039,42.72002029418945,40.52159881591797,40.024993896484375,39.81205749511719,39.623226165771484,39.31920623779297,38.327537536621094,36.34556198120117,34.36568069458008,33.541019439697266,32.557640075683594,30.805843353271484,29.832868576049805,27.892650604248047,28.460498809814453,27.513633728027344,26.570659637451172,24.698177337646484,23.25940704345703,22.022714614868164,21.21320343017578,4.242640495300293,2.2360680103302,1.0,0.0,3.1622776985168457,8.062257766723633,41.43669891357422,39.81205749511719,39.623226165771484,42.20189666748047,44.643028259277344,46.173583984375,46.81879806518555,47.01063537597656,48.754486083984375,49.648765563964844,51.0,52.77309799194336,53.66563034057617,54.12947463989258,52.32590103149414,51.429561614990234,51.429561614990234,52.32590103149414,51.89412307739258,51.4781494140625,51.078372955322266,52.39274597167969,53.3104133605957,,,,,,,
1774417804.2440042,-77,1,0,0,47.85394287109375,44.9110221862793,43.17406463623047,41.231056213378906,39.293766021728516,38.327537536621094,35.1710090637207,35.44009017944336,34.78505325317383,34.78505325317383,35.735137939453125,34.78505325317383,33.83784866333008,33.52610778808594,30.364452362060547,28.861740112304688,25.70992088317871,21.3775577545166,20.2237491607666,20.2237491607666,19.0,21.095022201538086,20.248456954956055,2.8284270763397217,1.0,1.0,1.0,1.0,6.0,36.34556198120117,37.013511657714844,41.43669891357422,42.19004440307617,42.01190185546875,43.011627197265625,45.0111083984375,49.01020431518555,50.03998565673828,49.162994384765625,48.25971221923828,48.25971221923828,50.35871505737305,50.48762130737305,49.81967544555664,50.990196228027344,49.030601501464844,48.83646011352539,49.497474670410156,51.03919982910156,53.0,54.037025451660156,52.009613037109375,,,,,,,
1774417804.2772784,-78,1,0,0,38.62641525268555,36.400550842285156,36.400550842285156,36.055511474609375,35.46829605102539,34.01470184326172,33.541019439697266,32.24903106689453,31.38471031188965,31.30495262145996,31.30495262145996,29.96664810180664,28.635643005371094,27.312999725341797,25.63201141357422,23.409399032592773,21.840330123901367,20.615528106689453,20.615528106689453,19.416488647460938,18.11077117919922,16.492422103881836,13.601470947265625,2.2360680103302,1.0,1.4142135381698608,1.4142135381698608,1.0,5.385164737701416,31.95309066772461,32.280025482177734,33.105892181396484,35.46829605102539,35.735137939453125,36.68787384033203,37.36308288574219,37.85498809814453,39.458839416503906,40.31128692626953,42.296573638916016,43.185646057128906,45.17742919921875,45.27692413330078,44.283180236816406,44.18144226074219,44.10215377807617,45.09988784790039,45.27692413330078,43.416587829589844,43.5660400390625,44.9110221862793,44.14748001098633,,,,,,,
1774417804.287883,-78,1,0,0,40.70626449584961,40.24922180175781,38.910152435302734,37.161808013916016,35.34119415283203,34.01470184326172,32.69556427001953,30.463092803955078,30.08321762084961,29.73213768005371,29.73213768005371,28.792360305786133,29.73213768005371,28.460498809814453,26.570659637451172,24.698177337646484,22.360679626464844,20.59126091003418,20.248456954956055,19.416488647460938,19.209373474121094,17.492855072021484,17.0,2.8284270763397217,1.0,1.0,1.0,2.0,6.7082037925720215,38.27531814575195,38.41874694824219,35.7770881652832,36.2353401184082,37.58989334106445,38.94868469238281,39.96248245239258,40.8166618347168,41.88078308105469,42.20189666748047,43.27817153930664,45.27692413330078,45.25483322143555,43.84062194824219,42.42640686035156,42.44997024536133,42.52058410644531,43.27817153930664,44.04542922973633,44.204071044921875,44.40720748901367,43.26661682128906,44.94440841674805,,,,,,,
1774417804.321941,-78,1,0,0,48.0,46.010868072509766,45.0444221496582,43.104522705078125,41.19466018676758,39.31920623779297,38.470767974853516,37.656341552734375,37.656341552734375,36.67424011230469,36.49657440185547,35.510562896728516,34.525352478027344,32.38827133178711,29.154760360717773,27.018512725830078,26.019224166870117,26.019224166870117,26.019224166870117,23.021728515625,21.21320343017578,21.931713104248047,20.59126091003418,3.605551242828369,0.0,1.4142135381698608,1.0,2.2360680103302,8.246211051940918,47.85394287109375,46.52956008911133,44.72135925292969,44.18144226074219,45.0111083984375,46.0,47.04253387451172,47.26520919799805,49.497474670410156,50.635955810546875,52.77309799194336,54.918121337890625,55.90169906616211,54.918121337890625,55.10898208618164,53.93514633178711,52.611785888671875,51.35172653198242,51.244510650634766,51.244510650634766,54.33230972290039,55.3263053894043,55.3263053894043,,,,,,,
1774417804.35582,-78,1,0,0,46.04345703125,44.65422821044922,42.43819046020508,42.20189666748047,41.04875183105469,40.8166618347168,39.357337951660156,38.01315689086914,37.57658767700195,35.7770881652832,35.35533905029297,33.61547088623047,33.2866325378418,32.4499626159668,30.232433319091797,28.844409942626953,25.806976318359375,24.20743751525879,24.083189010620117,22.627416610717773,22.671567916870117,21.470911026000977,20.615528106689453,4.4721360206604,2.2360680103302,0.0,0.0,3.1622776985168457,8.062257766723633,40.70626449584961,41.34005355834961,41.146080017089844,41.34005355834961,42.20189666748047,43.416587829589844,45.45327377319336,46.75468063354492,48.10405349731445,47.381431579589844,47.381431579589844,48.10405349731445,48.79549026489258,50.91168975830078,51.62363815307617,52.32590103149414,53.037723541259766,51.6623649597168,50.2493782043457,50.2493782043457,50.93132781982422,51.62363815307617,51.7397346496582,,,,,,,
1774417804.3564332,-78,1,0,0,44.0113639831543,42.379241943359375,42.379241943359375,40.16217041015625,38.60051727294922,39.051246643066406,39.051246643066406,36.878177642822266,34.928497314453125,32.98484420776367,32.015621185302734,30.805843353271484,29.832868576049805,28.861740112304688,27.20294189453125,25.63201141357422,23.409399032592773,22.472204208374023,21.540658950805664,21.02379608154297,21.095022201538086,20.0,19.10497283935547,4.242640495300293,1.4142135381698608,1.0,0.0,3.0,8.062257766723633,39.458839416503906,38.07886505126953,38.27531814575195,39.0,40.24922180175781,41.18252182006836,43.046485900878906,44.65422821044922,45.80392837524414,45.607017517089844,45.80392837524414,46.615447998046875,47.20169448852539,47.01063537597656,47.801673889160156,48.010414123535156,47.20169448852539,47.20169448852539,47.801673889160156,48.60041046142578,49.648765563964844,50.2493782043457,50.6063232421875,,,,,,,
1774417804.3891354,-78,1,0,0,40.70626449584961,39.96248245239258,38.01315689086914,35.80502700805664,35.0,34.4093017578125,32.202484130859375,32.202484130859375,32.202484130859375,32.202484130859375,31.62277603149414,30.805843353271484,30.232433319091797,29.681644439697266,26.925823211669922,24.1867733001709,21.470911026000977,19.697715759277344,18.788293838500977,18.384777069091797,17.72004508972168,16.76305389404297,16.278820037841797,2.0,1.0,1.4142135381698608,1.4142135381698608,1.0,5.830951690673828,35.22782897949219,36.12478256225586,37.202152252197266,38.27531814575195,38.587562561035156,39.357337951660156,41.62931823730469,43.08131790161133,43.65776062011719,45.54119110107422,46.173583984375,47.12748718261719,46.840152740478516,45.880279541015625,45.880279541015625,46.173583984375,46.48655700683594,46.48655700683594,46.48655700683594,47.16990661621094,46.615447998046875,47.01063537597656,47.423622131347656,,,,,,,
1774417804.432237,-78,1,0,0,41.773197174072266,40.31128692626953,38.897300720214844,40.360870361328125,40.360870361328125,40.31128692626953,38.897300720214844,36.79673767089844,35.38361358642578,33.970577239990234,32.526912689208984,30.4138126373291,29.73213768005371,30.479501724243164,29.068883895874023,25.612497329711914,24.20743751525879,23.600847244262695,23.600847244262695,23.021728515625,21.095022201538086,18.788293838500977,16.76305389404297,3.1622776985168457,1.4142135381698608,0.0,0.0,2.8284270763397217,7.8102498054504395,38.28837966918945,38.897300720214844,39.69886779785156,41.03656768798828,41.72529220581055,42.52058410644531,43.416587829589844,45.0,46.04345703125,46.87216567993164,47.70744323730469,49.39635467529297,51.107730865478516,51.4781494140625,51.0,50.11985778808594,49.24428939819336,49.39635467529297,49.39635467529297,48.54894256591797,48.25971221923828,48.010414123535156,49.20365905761719,,,,,,,
1774417804.432237,-78,1,0,0,50.32891845703125,46.75468063354492,43.931766510009766,42.01190185546875,41.04875183105469,39.66106414794922,38.832977294921875,38.27531814575195,38.587562561035156,38.07886505126953,36.715118408203125,35.510562896728516,34.13209533691406,32.24903106689453,29.529645919799805,26.07680892944336,26.4007568359375,25.495098114013672,24.75883674621582,23.34523582458496,23.430749893188477,21.095022201538086,19.697715759277344,4.123105525970459,2.0,1.0,1.0,2.2360680103302,6.7082037925720215,39.560081481933594,40.71854782104492,41.18252182006836,43.5660400390625,45.221675872802734,45.607017517089844,46.86149978637695,48.83646011352539,50.91168975830078,50.990196228027344,52.49761962890625,53.26349639892578,53.26349639892578,53.26349639892578,52.63079071044922,54.037025451660156,54.671749114990234,54.488529205322266,55.865909576416016,55.17245864868164,55.17245864868164,55.17245864868164,55.154327392578125,,,,,,,
