1774441690.534134,-65,1,0,0,41.773197174072266,40.607879638671875,40.4474983215332,39.31920623779297,39.20458984375,39.051246643066406,39.0128173828125,39.0128173828125,39.0128173828125,39.0128173828125,38.01315689086914,38.05259704589844,38.11823654174805,37.2155876159668,36.34556198120117,35.510562896728516,34.71310806274414,32.75667953491211,32.015621185302734,31.320919036865234,31.016124725341797,30.886890411376953,30.232433319091797,6.4031243324279785,2.8284270763397217,0.0,0.0,2.0,6.0,29.017236709594727,29.017236709594727,29.068883895874023,30.265491485595703,30.5941162109375,32.015621185302734,33.241539001464844,33.83784866333008,35.11410140991211,35.46829605102539,36.769554138183594,36.769554138183594,37.6961555480957,38.07886505126953,39.0,39.0,39.0,39.0,39.560081481933594,39.560081481933594,39.217342376708984,40.16217041015625,40.804412841796875,,,,,
1774441690.5445986,-65,1,0,0,46.04345703125,44.65422821044922,43.5660400390625,43.046485900878906,42.94182205200195,43.382022857666016,42.04759216308594,42.04759216308594,42.95346450805664,42.95346450805664,42.04759216308594,41.59326934814453,41.59326934814453,40.70626449584961,40.31128692626953,38.587562561035156,36.8917350769043,35.80502700805664,35.0,34.058773040771484,33.30165100097656,32.202484130859375,31.38471031188965,5.830951690673828,1.4142135381698608,1.0,1.0,2.0,6.324555397033691,30.463092803955078,30.4138126373291,31.764760971069336,32.75667953491211,33.83784866333008,34.4093017578125,35.608985900878906,36.878177642822266,38.20994567871094,38.18376541137695,38.897300720214844,40.31128692626953,41.03656768798828,41.72529220581055,41.773197174072266,41.773197174072266,41.03656768798828,41.72529220581055,42.42640686035156,42.44997024536133,43.185646057128906,43.931766510009766,44.68780517578125,,,,,
1774441690.5763876,-65,1,0,0,41.0,40.79215621948242,39.623226165771484,39.458839416503906,39.20458984375,39.11521530151367,39.051246643066406,39.051246643066406,39.051246643066406,39.051246643066406,39.051246643066406,38.11823654174805,38.11823654174805,37.2155876159668,36.34556198120117,35.510562896728516,33.734256744384766,32.98484420776367,32.280025482177734,31.62277603149414,30.08321762084961,29.73213768005371,28.635643005371094,5.385164737701416,2.0,1.0,0.0,2.2360680103302,6.324555397033691,29.42787742614746,30.265491485595703,30.149627685546875,30.265491485595703,30.5941162109375,32.015621185302734,32.280025482177734,33.83784866333008,34.1760139465332,35.46829605102539,35.84689712524414,37.161808013916016,37.57658767700195,37.57658767700195,37.57658767700195,37.57658767700195,38.4837646484375,38.07886505126953,39.0,38.62641525268555,39.560081481933594,39.560081481933594,40.16217041015625,,,,,
1774441690.5763876,-65,1,0,0,39.96248245239258,38.94868469238281,38.470767974853516,38.01315689086914,37.57658767700195,37.161808013916016,36.769554138183594,36.769554138183594,36.769554138183594,36.769554138183594,36.769554138183594,36.769554138183594,35.84689712524414,35.84689712524414,35.34119415283203,33.541019439697266,31.764760971069336,31.38471031188965,31.064449310302734,29.4108829498291,29.832868576049805,29.20616340637207,28.844409942626953,4.4721360206604,1.0,1.4142135381698608,1.4142135381698608,1.0,4.123105525970459,26.4007568359375,27.294687271118164,27.784887313842773,28.844409942626953,29.4108829498291,29.832868576049805,31.240999221801758,32.557640075683594,33.241539001464844,33.941123962402344,34.65544509887695,35.38361358642578,36.12478256225586,36.12478256225586,36.79673767089844,36.79673767089844,36.79673767089844,36.79673767089844,37.48332977294922,37.48332977294922,37.53664779663086,38.28837966918945,39.051246643066406,,,,,
1774441690.608939,-65,1,0,0,41.231056213378906,40.31128692626953,40.31128692626953,39.81205749511719,39.357337951660156,40.31128692626953,39.4461669921875,38.587562561035156,38.587562561035156,38.587562561035156,38.07886505126953,38.07886505126953,37.58989334106445,37.121421813964844,35.7770881652832,34.928497314453125,34.539833068847656,33.241539001464844,32.893768310546875,31.320919036865234,30.805843353271484,30.265491485595703,30.066593170166016,6.0,2.2360680103302,1.0,1.0,2.2360680103302,5.0,28.600698471069336,28.301942825317383,29.068883895874023,30.08321762084961,30.675724029541016,31.320919036865234,32.98484420776367,33.95585250854492,34.71310806274414,35.510562896728516,36.49657440185547,37.48332977294922,38.470767974853516,38.470767974853516,38.470767974853516,38.327537536621094,38.327537536621094,38.470767974853516,39.458839416503906,39.623226165771484,39.81205749511719,40.024993896484375,41.231056213378906,,,,,
1774441690.619141,-65,1,0,0,40.024993896484375,39.051246643066406,38.832977294921875,38.63935852050781,38.327537536621094,38.11823654174805,38.05259704589844,37.05401611328125,38.05259704589844,38.05259704589844,37.121421813964844,37.121421813964844,36.22154235839844,35.35533905029297,34.36568069458008,33.541019439697266,31.78049659729004,31.048349380493164,31.048349380493164,30.364452362060547,29.154760360717773,29.681644439697266,30.0,5.0,1.4142135381698608,1.4142135381698608,1.4142135381698608,1.4142135381698608,5.099019527435303,28.0,28.07133674621582,28.160255432128906,28.44292449951172,29.832868576049805,30.08321762084961,31.62277603149414,32.31098937988281,32.69556427001953,34.01470184326172,34.438350677490234,35.7770881652832,36.67424011230469,36.67424011230469,36.67424011230469,36.67424011230469,36.67424011230469,36.67424011230469,37.57658767700195,37.161808013916016,38.07886505126953,38.62641525268555,39.560081481933594,,,,,
1774441690.6296656,-65,1,0,0,40.31128692626953,39.623226165771484,38.28837966918945,37.64305877685547,37.80211639404297,38.01315689086914,37.44329071044922,37.44329071044922,38.01315689086914,38.01315689086914,37.202152252197266,37.013511657714844,36.2353401184082,35.46829605102539,34.71310806274414,33.241539001464844,31.827661514282227,31.11269760131836,31.14482307434082,29.832868576049805,29.4108829498291,29.154760360717773,28.460498809814453,5.099019527435303,1.0,1.4142135381698608,1.4142135381698608,1.0,4.123105525970459,27.73084831237793,27.784887313842773,28.017850875854492,28.600698471069336,29.068883895874023,29.698484420776367,30.4138126373291,31.890438079833984,32.649654388427734,34.20526123046875,35.0,35.0,36.400550842285156,36.400550842285156,36.400550842285156,37.202152252197266,36.619667053222656,36.619667053222656,37.202152252197266,37.80211639404297,37.013511657714844,37.64305877685547,39.051246643066406,,,,,
1774441690.660617,-65,1,0,0,42.05948257446289,40.31128692626953,39.96248245239258,39.11521530151367,38.832977294921875,39.408119201660156,38.60051727294922,37.80211639404297,38.41874694824219,38.41874694824219,38.41874694824219,37.80211639404297,37.202152252197266,36.619667053222656,35.510562896728516,34.98571014404297,34.0,32.649654388427734,32.202484130859375,31.78049659729004,31.016124725341797,30.805843353271484,30.4138126373291,6.0,2.2360680103302,1.0,1.0,2.2360680103302,5.830951690673828,29.20616340637207,28.844409942626953,28.844409942626953,30.01666259765625,30.4138126373291,31.30495262145996,32.69556427001953,34.1760139465332,34.78505325317383,35.44009017944336,36.400550842285156,37.10795211791992,37.36308288574219,37.36308288574219,38.327537536621094,38.327537536621094,38.327537536621094,38.60051727294922,38.897300720214844,38.897300720214844,39.217342376708984,39.560081481933594,40.853397369384766,,,,,
1774441690.6927981,-65,1,0,0,46.173583984375,44.271888732910156,43.32435989379883,44.0113639831543,43.863426208496094,43.8292121887207,42.94182205200195,42.94182205200195,42.94182205200195,42.94182205200195,43.382022857666016,42.04759216308594,42.04759216308594,41.231056213378906,39.924930572509766,38.27531814575195,37.0,35.735137939453125,35.44009017944336,34.928497314453125,34.525352478027344,33.0,33.060550689697266,6.0,2.0,1.0,0.0,2.8284270763397217,6.4031243324279785,31.906112670898438,32.202484130859375,33.105892181396484,33.241539001464844,34.78505325317383,35.1710090637207,36.878177642822266,37.656341552734375,38.470767974853516,39.31920623779297,40.31128692626953,41.30375289916992,41.30375289916992,41.30375289916992,41.30375289916992,42.296573638916016,42.296573638916016,42.296573638916016,43.28972244262695,43.416587829589844,43.5660400390625,43.73785400390625,44.9110221862793,,,,,
1774441690.7031052,-65,1,0,0,40.01249694824219,39.0128173828125,39.0,38.01315689086914,38.11823654174805,38.20994567871094,37.2155876159668,37.2155876159668,37.2155876159668,37.336307525634766,37.2155876159668,37.121421813964844,36.12478256225586,36.055511474609375,35.0142822265625,33.0151481628418,32.06243896484375,31.064449310302734,31.14482307434082,30.4138126373291,29.614185333251953,29.154760360717773,29.068883895874023,5.0,1.4142135381698608,1.0,1.4142135381698608,1.0,4.123105525970459,26.925823211669922,27.459060668945312,28.284271240234375,29.068883895874023,30.0,30.01666259765625,31.064449310302734,33.241539001464844,33.541019439697266,34.71310806274414,34.928497314453125,35.902645111083984,36.878177642822266,36.878177642822266,37.10795211791992,37.10795211791992,36.878177642822266,37.85498809814453,38.63935852050781,38.63935852050781,38.470767974853516,38.470767974853516,39.31920623779297,,,,,
1774441690.7031052,-65,1,0,0,44.271888732910156,43.32435989379883,42.72002029418945,41.78516387939453,42.54409408569336,42.04759216308594,41.146080017089844,41.59326934814453,41.59326934814453,41.59326934814453,41.59326934814453,41.146080017089844,40.71854782104492,39.39543151855469,39.0,37.336307525634766,36.055511474609375,34.48188018798828,34.20526123046875,33.734256744384766,33.37664031982422,32.015621185302734,32.015621185302734,5.099019527435303,1.4142135381698608,1.4142135381698608,1.4142135381698608,1.4142135381698608,5.0,30.232433319091797,30.886890411376953,31.38471031188965,31.62277603149414,32.280025482177734,32.98484420776367,34.71310806274414,35.510562896728516,37.336307525634766,38.20994567871094,39.20458984375,40.112342834472656,41.1096076965332,40.112342834472656,41.1096076965332,41.1096076965332,41.1096076965332,41.1096076965332,42.19004440307617,42.296573638916016,42.42640686035156,42.57933807373047,43.73785400390625,,,,,
