1774442609.8741765,-65,1,0,0,45.35416030883789,44.384681701660156,43.680660247802734,43.011627197265625,43.32435989379883,42.72002029418945,42.72002029418945,41.78516387939453,42.154476165771484,42.154476165771484,41.78516387939453,40.853397369384766,40.49691390991211,39.84971618652344,38.60051727294922,37.36308288574219,36.878177642822266,35.693138122558594,35.510562896728516,34.2344856262207,33.060550689697266,32.140316009521484,32.557640075683594,6.324555397033691,2.2360680103302,1.0,1.0,2.2360680103302,5.830951690673828,30.886890411376953,31.30495262145996,32.31098937988281,32.572994232177734,33.241539001464844,34.71310806274414,35.510562896728516,37.336307525634766,38.20994567871094,39.20458984375,40.112342834472656,41.04875183105469,42.04759216308594,42.01190185546875,42.01190185546875,42.01190185546875,42.01190185546875,42.04759216308594,42.04759216308594,42.10700607299805,43.185646057128906,43.416587829589844,44.40720748901367,,,,,,,,,,,
1774442609.9228582,-65,1,0,0,41.34005355834961,39.96248245239258,38.94868469238281,38.470767974853516,38.4837646484375,39.39543151855469,39.0,39.0,38.07886505126953,38.07886505126953,38.07886505126953,37.161808013916016,37.57658767700195,36.67424011230469,35.7770881652832,34.0,33.61547088623047,31.906112670898438,31.064449310302734,30.805843353271484,29.832868576049805,29.20616340637207,28.844409942626953,5.0,1.4142135381698608,1.0,1.0,2.0,5.099019527435303,27.85677719116211,27.312999725341797,28.635643005371094,28.65309715270996,29.681644439697266,30.805843353271484,31.400636672973633,33.42155075073242,33.30165100097656,33.970577239990234,35.38361358642578,36.06937789916992,36.769554138183594,37.48332977294922,37.48332977294922,37.48332977294922,37.48332977294922,37.48332977294922,38.20994567871094,38.94868469238281,38.94868469238281,39.69886779785156,40.45985794067383,,,,,,,,,,,
1774442609.9341457,-65,1,0,0,45.18849563598633,44.283180236816406,42.94182205200195,43.416587829589844,43.046485900878906,42.72002029418945,41.88078308105469,41.04875183105469,41.617305755615234,42.43819046020508,42.43819046020508,41.88078308105469,41.34005355834961,39.4461669921875,38.94868469238281,38.470767974853516,36.67424011230469,36.24913787841797,34.928497314453125,34.1760139465332,33.52610778808594,33.0151481628418,32.015621185302734,6.0,2.0,0.0,0.0,2.8284270763397217,6.4031243324279785,31.906112670898438,31.764760971069336,31.906112670898438,32.24903106689453,32.649654388427734,34.01470184326172,34.539833068847656,36.055511474609375,37.64305877685547,38.327537536621094,39.293766021728516,40.26164245605469,41.231056213378906,41.0,41.0,41.0,41.231056213378906,42.44997024536133,42.72002029418945,42.72002029418945,42.05948257446289,43.32435989379883,44.271888732910156,,,,,,,,,,,
1774442609.9659173,-65,1,0,0,40.8166618347168,39.96248245239258,39.11521530151367,38.27531814575195,38.01315689086914,38.60051727294922,37.80211639404297,38.41874694824219,38.41874694824219,38.41874694824219,38.41874694824219,37.80211639404297,36.400550842285156,35.80502700805664,35.22782897949219,34.66987228393555,33.61547088623047,32.649654388427734,32.202484130859375,30.870698928833008,30.08321762084961,29.832868576049805,28.44292449951172,6.0,2.2360680103302,1.0,1.0,1.4142135381698608,5.0,27.658634185791016,28.600698471069336,28.600698471069336,29.681644439697266,30.01666259765625,31.30495262145996,31.78049659729004,32.69556427001953,34.1760139465332,35.11410140991211,35.735137939453125,36.68787384033203,37.64305877685547,37.64305877685547,37.64305877685547,37.64305877685547,37.64305877685547,37.947330474853516,37.947330474853516,38.27531814575195,38.62641525268555,39.39543151855469,39.81205749511719,,,,,,,,,,,
1774442609.9769258,-65,1,0,0,45.221675872802734,43.26661682128906,41.617305755615234,42.63801193237305,43.13930892944336,43.185646057128906,42.63801193237305,43.416587829589844,43.416587829589844,42.8018684387207,44.04542922973633,41.773197174072266,41.01219177246094,40.360870361328125,39.20458984375,36.619667053222656,36.400550842285156,34.828147888183594,35.608985900878906,35.0,33.83784866333008,32.649654388427734,32.69556427001953,6.324555397033691,2.2360680103302,0.0,0.0,2.2360680103302,6.7082037925720215,31.78049659729004,31.764760971069336,32.557640075683594,33.241539001464844,33.30165100097656,34.20526123046875,35.22782897949219,36.715118408203125,37.57658767700195,38.07886505126953,39.0,40.31128692626953,42.04759216308594,41.59326934814453,41.59326934814453,41.59326934814453,42.05948257446289,42.54409408569336,43.046485900878906,43.416587829589844,43.8292121887207,44.283180236816406,44.72135925292969,,,,,,,,,,,
1774442610.0101004,-65,1,0,0,44.271888732910156,43.32435989379883,42.72002029418945,43.08131790161133,43.863426208496094,43.382022857666016,41.59326934814453,42.05948257446289,42.05948257446289,42.05948257446289,42.05948257446289,41.59326934814453,41.146080017089844,40.71854782104492,39.0,37.6961555480957,36.055511474609375,34.78505325317383,34.78505325317383,34.20526123046875,33.734256744384766,33.0151481628418,32.140316009521484,6.0,2.0,1.0,0.0,2.2360680103302,5.830951690673828,31.764760971069336,31.78049659729004,32.69556427001953,33.241539001464844,33.52610778808594,34.20526123046875,34.928497314453125,36.67424011230469,37.48332977294922,38.327537536621094,39.20458984375,40.199501037597656,41.19466018676758,41.19466018676758,41.19466018676758,41.19466018676758,41.19466018676758,42.296573638916016,42.42640686035156,43.416587829589844,43.5660400390625,43.931766510009766,44.14748001098633,,,,,,,,,,,
1774442610.0101004,-65,1,0,0,45.31004333496094,44.384681701660156,43.46262741088867,43.863426208496094,44.29446792602539,42.72002029418945,41.617305755615234,39.408119201660156,40.224369049072266,41.04875183105469,40.8166618347168,41.67733383178711,41.18252182006836,40.70626449584961,39.81205749511719,38.4837646484375,36.24913787841797,34.438350677490234,34.438350677490234,32.69556427001953,32.572994232177734,32.015621185302734,33.13608169555664,7.0,3.0,1.0,0.0,2.8284270763397217,6.4031243324279785,32.202484130859375,30.528675079345703,31.064449310302734,31.764760971069336,33.105892181396484,34.539833068847656,35.46829605102539,36.68787384033203,38.07886505126953,38.63935852050781,39.623226165771484,40.79215621948242,41.231056213378906,42.20189666748047,41.0,39.81205749511719,39.81205749511719,40.79215621948242,41.9761848449707,42.95346450805664,43.17406463623047,43.416587829589844,43.680660247802734,,,,,,,,,,,
1774442610.0468051,-65,1,0,0,39.560081481933594,38.897300720214844,37.947330474853516,37.336307525634766,37.161808013916016,37.57658767700195,36.67424011230469,36.67424011230469,36.67424011230469,36.67424011230469,36.67424011230469,36.24913787841797,36.24913787841797,35.84689712524414,34.539833068847656,32.893768310546875,31.62277603149414,31.320919036865234,30.08321762084961,29.614185333251953,29.42787742614746,29.614185333251953,29.120439529418945,5.099019527435303,1.0,1.4142135381698608,1.0,1.4142135381698608,5.0,27.312999725341797,27.513633728027344,27.73084831237793,27.85677719116211,29.4108829498291,30.08321762084961,30.805843353271484,31.575305938720703,32.38827133178711,32.24903106689453,34.13209533691406,34.13209533691406,35.12833786010742,35.12833786010742,35.12833786010742,36.12478256225586,36.12478256225586,36.12478256225586,36.22154235839844,36.34556198120117,37.48332977294922,37.656341552734375,38.832977294921875,,,,,,,,,,,
1774442610.057997,-65,1,0,0,45.27692413330078,43.931766510009766,43.27817153930664,42.01190185546875,42.20189666748047,42.43819046020508,41.88078308105469,41.88078308105469,41.88078308105469,41.34005355834961,41.04875183105469,40.804412841796875,40.804412841796875,40.0,39.20458984375,37.64305877685547,36.12478256225586,34.65544509887695,34.65544509887695,33.970577239990234,33.42155075073242,33.12099075317383,31.78049659729004,5.830951690673828,1.4142135381698608,1.0,1.0,2.0,5.385164737701416,31.064449310302734,31.400636672973633,31.62277603149414,32.015621185302734,32.557640075683594,33.941123962402344,34.65544509887695,36.12478256225586,36.878177642822266,37.80211639404297,38.60051727294922,39.408119201660156,40.224369049072266,40.224369049072266,40.224369049072266,41.04875183105469,40.224369049072266,40.804412841796875,41.400482177734375,42.01190185546875,42.01190185546875,42.63801193237305,44.68780517578125,,,,,,,,,,,
1774442610.090162,-65,1,0,0,45.27692413330078,44.18144226074219,43.104522705078125,42.04759216308594,43.0,43.011627197265625,42.10700607299805,42.10700607299805,42.10700607299805,42.10700607299805,42.10700607299805,41.04875183105469,41.01219177246094,40.0,39.0128173828125,38.05259704589844,36.12478256225586,35.12833786010742,35.22782897949219,34.36568069458008,33.734256744384766,33.241539001464844,33.105892181396484,6.7082037925720215,2.2360680103302,0.0,0.0,2.0,6.0,30.149627685546875,31.016124725341797,32.0,33.060550689697266,33.241539001464844,34.36568069458008,35.693138122558594,37.10795211791992,37.36308288574219,38.897300720214844,39.217342376708984,40.16217041015625,41.1096076965332,41.1096076965332,42.379241943359375,42.379241943359375,42.05948257446289,43.011627197265625,42.72002029418945,42.72002029418945,43.416587829589844,44.14748001098633,45.12205505371094,,,,,,,,,,,
