1774442194.416844,-65,1,0,0,39.623226165771484,38.94868469238281,38.28837966918945,37.64305877685547,37.80211639404297,37.44329071044922,36.8917350769043,36.8917350769043,36.8917350769043,36.8917350769043,36.8917350769043,36.619667053222656,35.80502700805664,35.0,34.20526123046875,33.42155075073242,31.890438079833984,31.14482307434082,29.698484420776367,29.0,29.20616340637207,29.529645919799805,28.635643005371094,4.123105525970459,1.0,1.4142135381698608,1.4142135381698608,1.0,4.123105525970459,26.832815170288086,26.925823211669922,27.80287742614746,28.319604873657227,29.0,29.73213768005371,30.479501724243164,32.015621185302734,33.0151481628418,33.83784866333008,35.510562896728516,35.510562896728516,36.055511474609375,36.055511474609375,36.055511474609375,36.8917350769043,36.8917350769043,36.8917350769043,37.44329071044922,36.619667053222656,37.202152252197266,37.64305877685547,38.28837966918945
1774442194.4735086,-65,1,0,0,40.31128692626953,39.623226165771484,38.94868469238281,39.051246643066406,38.41874694824219,38.60051727294922,38.01315689086914,38.01315689086914,38.01315689086914,38.01315689086914,38.01315689086914,37.202152252197266,37.013511657714844,36.2353401184082,35.46829605102539,33.970577239990234,32.526912689208984,31.827661514282227,31.14482307434082,30.479501724243164,30.0,28.635643005371094,28.792360305786133,4.4721360206604,1.4142135381698608,1.0,1.0,2.0,5.385164737701416,28.301942825317383,28.600698471069336,28.600698471069336,29.20616340637207,29.73213768005371,30.4138126373291,31.827661514282227,32.649654388427734,33.42155075073242,33.60059356689453,34.4093017578125,35.80502700805664,36.619667053222656,36.619667053222656,36.619667053222656,37.44329071044922,37.44329071044922,37.44329071044922,38.01315689086914,38.60051727294922,38.60051727294922,39.20458984375,39.824615478515625
1774442194.4841034,-65,1,0,0,43.28972244262695,42.19004440307617,42.10700607299805,41.04875183105469,41.0,41.01219177246094,40.01249694824219,40.04996871948242,40.04996871948242,40.04996871948242,41.04875183105469,40.01249694824219,40.01249694824219,39.0,38.01315689086914,36.055511474609375,35.22782897949219,34.2344856262207,33.37664031982422,32.75667953491211,32.280025482177734,32.75667953491211,32.202484130859375,5.656854152679443,2.2360680103302,1.0,1.0,1.0,5.0,31.0,31.064449310302734,31.016124725341797,31.016124725341797,31.14482307434082,32.38827133178711,33.541019439697266,34.71310806274414,36.13862228393555,37.36308288574219,38.897300720214844,38.897300720214844,39.84971618652344,40.16217041015625,40.16217041015625,40.16217041015625,40.16217041015625,40.804412841796875,41.48493576049805,41.48493576049805,41.231056213378906,41.9761848449707,42.7551155090332
1774442194.5153892,-65,1,0,0,45.25483322143555,43.863426208496094,43.931766510009766,42.63801193237305,42.8018684387207,43.600460052490234,42.20189666748047,42.20189666748047,42.20189666748047,42.20189666748047,42.20189666748047,41.400482177734375,40.607879638671875,40.607879638671875,39.051246643066406,37.53664779663086,36.769554138183594,35.38361358642578,34.71310806274414,33.42155075073242,33.0151481628418,32.69556427001953,31.95309066772461,5.385164737701416,1.4142135381698608,1.0,1.0,2.0,5.385164737701416,30.528675079345703,30.805843353271484,31.400636672973633,31.890438079833984,33.241539001464844,34.65544509887695,35.38361358642578,36.2353401184082,37.013511657714844,38.60051727294922,38.832977294921875,39.66106414794922,40.49691390991211,41.34005355834961,41.34005355834961,41.34005355834961,41.04875183105469,41.88078308105469,42.43819046020508,42.20189666748047,42.8018684387207,43.416587829589844,44.04542922973633
1774442194.5153892,-65,1,0,0,41.146080017089844,40.24922180175781,39.357337951660156,38.94868469238281,39.96248245239258,39.11521530151367,38.27531814575195,38.27531814575195,38.01315689086914,38.01315689086914,38.27531814575195,38.27531814575195,37.735923767089844,37.2155876159668,35.84689712524414,34.885528564453125,33.541019439697266,33.105892181396484,31.78049659729004,31.016124725341797,30.364452362060547,29.154760360717773,29.017236709594727,6.0,2.0,0.0,0.0,2.8284270763397217,6.4031243324279785,28.844409942626953,29.154760360717773,29.154760360717773,30.4138126373291,30.870698928833008,31.38471031188965,31.95309066772461,33.83784866333008,34.48188018798828,35.1710090637207,35.902645111083984,36.878177642822266,37.85498809814453,37.85498809814453,37.85498809814453,37.85498809814453,37.85498809814453,38.07886505126953,39.293766021728516,38.327537536621094,38.897300720214844,39.84971618652344,40.16217041015625
1774442194.5481477,-65,1,0,0,45.17742919921875,43.104522705078125,43.046485900878906,42.01190185546875,42.0,42.04759216308594,41.1096076965332,41.1096076965332,41.19466018676758,41.1096076965332,42.10700607299805,41.04875183105469,40.01249694824219,40.0,38.01315689086914,37.05401611328125,35.12833786010742,34.2344856262207,34.36568069458008,33.541019439697266,32.015621185302734,32.31098937988281,31.30495262145996,4.4721360206604,1.0,1.4142135381698608,1.0,1.4142135381698608,5.385164737701416,30.805843353271484,30.4138126373291,31.064449310302734,32.0,33.060550689697266,34.13209533691406,34.36568069458008,35.693138122558594,37.10795211791992,37.36308288574219,38.60051727294922,39.84971618652344,39.84971618652344,40.804412841796875,40.804412841796875,40.804412841796875,40.804412841796875,41.48493576049805,41.231056213378906,41.231056213378906,41.9761848449707,41.9761848449707,43.73785400390625
1774442194.5583546,-65,1,0,0,39.357337951660156,38.01315689086914,37.161808013916016,36.769554138183594,37.0,36.68787384033203,36.400550842285156,36.400550842285156,36.400550842285156,36.68787384033203,36.68787384033203,36.68787384033203,35.735137939453125,35.11410140991211,34.1760139465332,33.241539001464844,31.38471031188965,30.870698928833008,30.4138126373291,30.01666259765625,28.844409942626953,29.0,29.20616340637207,5.0,1.0,1.4142135381698608,1.4142135381698608,1.0,4.123105525970459,26.925823211669922,27.73084831237793,27.312999725341797,28.17800521850586,29.154760360717773,30.232433319091797,30.805843353271484,32.015621185302734,32.649654388427734,33.30165100097656,33.970577239990234,35.38361358642578,36.12478256225586,36.79673767089844,36.79673767089844,36.79673767089844,36.12478256225586,36.12478256225586,36.12478256225586,36.2353401184082,36.400550842285156,37.202152252197266,38.832977294921875
1774442194.5916853,-65,1,0,0,41.773197174072266,40.360870361328125,39.623226165771484,39.623226165771484,39.59798049926758,38.94868469238281,38.94868469238281,38.28837966918945,38.28837966918945,38.94868469238281,38.94868469238281,38.20994567871094,37.48332977294922,37.48332977294922,36.06937789916992,35.46829605102539,33.42155075073242,32.80244064331055,32.202484130859375,31.62277603149414,30.528675079345703,29.73213768005371,29.120439529418945,6.324555397033691,2.2360680103302,0.0,0.0,2.2360680103302,5.830951690673828,28.017850875854492,28.42534065246582,29.068883895874023,30.4138126373291,31.827661514282227,31.890438079833984,32.80244064331055,33.60059356689453,34.66987228393555,35.510562896728516,36.359317779541016,37.2155876159668,37.735923767089844,38.587562561035156,38.07886505126953,38.587562561035156,38.07886505126953,38.587562561035156,39.96248245239258,39.11521530151367,39.66106414794922,40.224369049072266,40.224369049072266
1774442194.5916853,-65,1,0,0,41.773197174072266,38.832977294921875,37.10795211791992,36.400550842285156,37.336307525634766,37.6961555480957,36.769554138183594,37.161808013916016,36.24913787841797,36.67424011230469,37.57658767700195,37.161808013916016,37.161808013916016,36.769554138183594,34.539833068847656,31.95309066772461,30.675724029541016,31.320919036865234,31.048349380493164,30.805843353271484,29.42787742614746,30.0,30.149627685546875,5.099019527435303,1.4142135381698608,1.4142135381698608,1.4142135381698608,1.0,4.123105525970459,26.925823211669922,26.476404190063477,28.160255432128906,28.017850875854492,29.0,30.066593170166016,32.24903106689453,34.36568069458008,34.36568069458008,33.541019439697266,33.734256744384766,35.693138122558594,36.67424011230469,37.656341552734375,37.48332977294922,37.48332977294922,35.35533905029297,36.22154235839844,37.2155876159668,39.20458984375,39.11521530151367,39.051246643066406,38.01315689086914
1774442194.6380644,-65,1,0,0,43.931766510009766,42.52058410644531,41.86884307861328,40.607879638671875,40.804412841796875,40.49691390991211,39.96248245239258,39.96248245239258,41.34005355834961,40.49691390991211,40.49691390991211,39.66106414794922,39.408119201660156,38.60051727294922,37.80211639404297,36.878177642822266,34.71310806274414,33.970577239990234,33.241539001464844,32.557640075683594,32.015621185302734,32.4499626159668,31.764760971069336,5.385164737701416,1.0,1.4142135381698608,1.4142135381698608,1.0,4.123105525970459,29.546573638916016,30.01666259765625,30.232433319091797,30.610456466674805,31.890438079833984,33.241539001464844,33.941123962402344,35.38361358642578,36.2353401184082,37.013511657714844,37.80211639404297,38.60051727294922,38.60051727294922,40.0,40.0,40.0,40.804412841796875,40.804412841796875,41.400482177734375,41.231056213378906,41.86884307861328,42.52058410644531,43.185646057128906
